suitor 0
suitors 0100100
sultan 11001
sum 100101111010111001
summary 111100000
summer 11101011011110000
summon 111100000
sums 11000
sun 11001111100010
sunder 111100000
sunny 100
sup 1110000
superfluity 101
supper 11010100101
supper-time 11010101
supply 11000
supposed 111100000
supposition 11000
sure 10011001110111100010010011010
surety 101111100100
surfeit 1011110110
surgeon 111100100
survey 1110011
suspect 11000
sustain 111100100
swan-like 111100000
sway 111100100
swayd 11000
sways 111100100
swear 1001001011001100010011000101100101101100100
swearing 111100101
sweat 11110000011001
sweating 111100000
sweet 101110011100011000110001100011000
sweeter 111100110
sweetest 111100110
sweetly 111100110
swelling 100
swift 111100000
swore 100100111100100
sworn 11010111010011000101
synagogue 1110111
table 110101110110
table-talk 111100011
taen 11101011110000
tail 11010
tailor 1110111
tainted 11110000011001
take 10010010010010010111000101101100101101101
taken 11000111100001
takes 111100100
taking 11000
tale 111100100
tales 101
talk 10110010110011100011110000
talker 100
tall 1110111
tarry 11110000011010
tartars 111100100
taste 11010100
taught 111100100
teach 101111001110110011001
teaches 11000111100011
teaching 101111100010
tear 111100100
tears 110111101011000
tedious 1110010100
tediousness 11011
teeth 100
tell 100101100100101100100101100101100100100100100100
tell-tales 111100110
tells 11110000011000
temper 101
temple 11001
temples 100
temporal 111100100
temptation 101
tempts 11010
ten 11100101001101011001
tender 111100100
tenor 111100100
tents 111100110
term 111100000
terms 11000100100111100001
text 111100000
than 10010011000101100100100101101100101100100101
thank 100110001110011100101101101
thanked 11010
thankfully 100111100100
thanks 111100100
that 100100100100100101100100100100100101100100100100100100100
that--than 111100100
thats 101100111000011001
thaws 11001
the 0100100100100100100100100100100100100101100100100100100100100
thee 10010010010010010010010011000100101100100100100100101
their 10010011100011001001100011001101
them 1001001001101110011001100101100100100100
themselves 11100101101111001
then 10010010010010011000100100101101100100100100100101
there 100100100101100101100100100100101100101100100101
therefore 1001001011100110011011100100100100101
therein 11110000011001
theres 11110000011001101
these 1001001001011001100110110110010010011001
they 1001001100011000100100100100101100101100100100100
theyll 100
thick 111100110
thief 1110111
thieves 1110010
thine 100101111100001101
thing 100100100111100001101
things 11010110011100011010100100101
think 100100100101110101001100011000100100101
thinks 11110000011001
third 11000111000011001
third-- 11000
this 10010010010010010010010010010010010011000100100100100100100
thisbe 111100110
thither 111100100
thoroughfares 1110011
thoroughly 111100100
those 100101111010111001
thou 100100100101100100100100100101101100100100100100100100
though 10011001100111001011001101
thought 10011100101001110001101
thought-- 111100000
thoughts 110001001101010111001101
thoult 111100100
thousand 110001110100100101101101
threatenest 111100000
threatens 1110011
three 101100100100110101011100011001101
threshold 11000
thrice 11000101111001111001
thrift 100101
thrifty 1110001
thrive 110001110000
throned 111100100
throstle 101
through 100110011110011
throw 11001
throws 111100110
thrust 1110001
thus 110001011100110011010101100100
thwarted 1110111
thy 10110010110010110010010110110011000100
thyself 111100100101
tickle 1110111
till 10011001111001010010111001
time 1001001001101110110011000101101101
times 11000110111001011100010011000
tis 100101110011011101111001101
title 1110101101
to 0100100100100100100100100100100100100101100100100100100100100
to-day 100111100001101
to-morrow 111100001
to-night 101110001011001001110100
together 11100011100011001101101
told 11000100110111001100111001
tombs 1110011
tongue 10011001100110001101111001
tonight 1110000
too 10010010010010011001100100100101100101100100100100
took 11110001111000
tops 111100100
torch-bearer 1110000
torchbearer 1110010
torchbearers 1110000
torment 111100000
torture 1110111
torturer 111100000
torturest 1110111
tossing 100
touch 11110000011011
touchd 111100100
touches 111100110
touching 100
toward 111100010101101
towards 10111011
trade 111100001
trades 111100010
traffickers 100
train 11001110111011110000
traind 111100100
trains 1110011101
tranect 111100010
transformed 1110010
treads 1110100
treason 111100000
treasons 111100110
treasure-house 1110101
treble 111100000
trebled 111100000
tree 111100011
trees 111100110
trial 111100100
tribe 110001110100
tribute 11110000011001
tricks 111100010
tricksy 111100011
tried 1110011101
trifle 110101110111
tripolis 110001110100100
troilus 111100110
troth 101
trouble 1011110110
troubled 111100100
troy 111100000
troyan 111100110
true 111001011000101100101101101
true-begotten 11010
truly 111100011
trumpet 111100110
trunks 111100100
trust 10011001
trusted 100111100101
truth 10111000111001111001101
try 10011000100
tubal 110001110100100
tubala 0
tubalbut 1110111
tubalhath 1110111
tubali 1110111
tubalone 1110111
tubalthere 1110111
tubalyes 1110111
tubalyour 1110111
tucket 111100110
turks 111100100
turn 110001001001110010100101100100
turnd 111100110
turned 11000111100001
turning 1101011011
turns 111100000
turquoise 1110111
twain 111100000
twas 1110101
tween 111100000
twelve 11000
twelvemonth 111100010
twentieth 111100100
twenty 101111000011011101
twere 10011100101110010101
twice 111100100
twill 110101110111
twinkling 11010
twixt 111100000
two 1001001001100111001100101100101100100101
two-headed 100
tyranny 111100100
ugly 111100000
unbated 1110010
unburden 100
uncapable 111100100
uncheckd 1110111
uncle 11000
under 101110101011011110001
underprizing 111100000
understand 1100011100011100111000100
understands 101
undertook 1110000
undervalued 1001110010
undeserved 1110101
undone 1110111
unfeeling 111100100
unfold 1110101
unforfeited 1110010
unfurnishd 111100000
unhallowd 111100100
unhandled 111100110
unhappy 111100110
universal 111100000
unkind 111100110
unknown 100
unless 10111010111000010011001101
unlessond 111100000
unlike 1110101
unlock 1110101
unlockd 100
unlocks 1110011
unmannerly 101
unpleasantst 111100000
unpractised 111100000
unquiet 11110000011001
unreasonable 111100110
unschoold 111100000
unseal 111100110
unthrift 111100110
unthrifty 11000
until 11110000010111001
unto 1001011001001110101101101
untread 1110010
unwearied 111100000
unwillingly 111100110
unworthier 11001
up 110001011011001101111001100
uphold 111100110
upon 1001001001011100010110011000100101100100100100
upright 111100011100
urge 100111100101
urgest 111100100
urine 111100100
us 1001011001100010110111000100100100100100101
usance 11000
usances 11000
use 110001011110011101101
used 1110111
usual 111100100
usurer 1110111
utter 1110100
uttermost 100
v 111100110
vailing 100
valiant 11001
valours 111100000
value 1100011100001011100011001101
valued 111100100
vantage 111100000
variable 1110100
varnishd 1110001
vasty 1110011
vehement 111100110
veiling 111100000
veins 111100000
vendible 100
venetian 10111100111100011001
venice 0100100100100100100100100100100100100101100100100100100100100
venture 1001011110101
ventures 1001011110101
venus 1110010
very 10010011000110111100010011000100101
vessel 111010011001
vessels 100
vesture 111100110
via 11010
viands 111100100
vice 111100000
view 11100111101011001
viibelmont 1110011
viiivenice 1110100
vile 1110000100
vilely 101
villain 110001110001
villains 11000
villany 1110111
vinegar 100
virgin 111001111010
virgins 11001
virtue 11110000011011
virtues 100
virtuous 101
visages 1001110111
visit 11010
visitation 111100100
visited 111100011
vithe 1110010
voice 110101110011101101101
void 11000111100001101
voluntary 11001
vow 111100010101
vows 111100110
vthe 11100011110011
waft 111100110
wag 111100100
wager 111100010100
wait 1110010
waiting-maid 0
wake 111100110
wakes 100
walk 11000111100011
walks 11010
wall 1110101
walls 111100110
wands 11000
want-wit 100
wanted 111100110
wanton 11110000011011
wants 11000
warm 100
warmed 1110111
warmth 101
warning 1110011
warrant 111100101
warranty 100
was 1011001011100010110010010110011000100101
waste 10011100001110010
watch 10011100011110101
water-rats 11000
water-thieves 11000
waters 100101101111100001
watery 111001111010
waver 111100100
way 10010110010011100001100011011
ways 11110001111000
we 10010010010110110110010011000100101100100100100
weak 1110011
weaker 11001
weakest 111100100
wealth 11110000011000100101
wealthy 100101111100011
weapons 1110111
wear 11010111000011000101101101
wearer 1110101
wearies 100
weather 1110101
wedding-day 111100000
wedlock 111100110
wednesday 11000
weeping 101
weigh 11100111110010
weight 11110000011001
welcome 10111100011101011001100100
well 100100100101100101101100100101100100100100100100100
well-- 111100000
well-deserving 111100100
well-won 11000
wench 11010
went 1110100
wept 1110111
were 1001001001011100010110010010111001100101
wert 111100010
wether 111100100
what 100100100101100100100100100100100101100101100100101
whats 1110000111000010011001101
wheat 100
when 10010010010010011000100101100101100101100100101
where 100100100100100110011101010011001100100
whereby 111100100
wherefore 1110001
wherein 10011101001110000101
whereof 100100111100010
whet 111100100
whether 11010110011101010011001101
which 1001001001001001100110010010011000101101100100
while 1100110011100111100011000
whiles 101
whilst 11110000011001101
whispering 11000
white 1011110110
whiter 1110000
who 1001001001001001001100010010010010110011001
whole 100111100001100
whom 100100101111000111000101101101
whos 1110010
whose 1001011001101111010101101101
why 1001001001011100010010010110111001100101
wide 1001110010
widows 110101110011
wife 11001100100110111100011000100101
wifes 111100100101
wild 11010111001111011
wild-cat 1110001
wilderness 1110111
wilds 1110011
wilful 100
will 100100100100100101100100100101101100100100100100100100
willow 111100110
wilt 11000110001101110111001100
win 110011110100
wind 10011100011101111011
window 1110001
winds 100101
wine 1001001110101
wings 1001110110
wins 11001
winter 1110111
wis 1110101
wisdom 10011101001110000
wise 100101101110011001110010
wisely 11010
wisest 111100000
wish 111100000101101101
wishd 1110100
wishes 111100000
wit 11001111000111011100
wit-snapper 111100011
with 0100100100100100100100100100100100100101100100100100100100100
withal 111001111001100101101
within 100100100110111001110000101101
without 101110111100110111010101
witness 11000110111110101
wive 101
wives 110101100111011
wiving 1110101
wo 111100110
wolf 111100100
wolvish 111100100
woman 1101011100101100111000
womans 11010
women 111100011
won 1011011110100
wonder 111100001
wondrous 1001110011
wont 111000110011010
woo 1110101
wooer 101
wooers 101
wooing 111100000
woollen 111100100
woolly 11000
word 100100111010110011000100101
words 11100011110000101100100101
work 110001110111
works 111100000
world 10010011100011001100111000100101
worms 1110011
worse 101111000111010
worship 1100010111000
worshipped 11010
worships 11010
worst 101
worth 1001110000100
worthier 100
worthiness 111100110
worthless 1110101
worthy 101111100010101
would 100100100100100100101100101100101100101101100100
wouldst 110101110111
wound 111100000
wounds 111100100
woven 1001110111
wreck 1110111
wrecked 1110111
wren 111100110
wrest 111100100
wretch 111100100
wretched 111100100
wrinkled 111100100
wrinkles 100
writ 1110000
write 111100100
writes 111100100
writing 11100111110100
written 1110011
wrong 100101100100111001010011001101
wroth 1110101
wrought 11000
wrung 1110100
wry-neckd 1110001
ye 100101111100000
yea 11001111100000
year 1001110000
years 100111011011010
yes 101
yesterday 1110100
yet 101100100100101100101100100101100100100101101
yield 11001111010111000
yoke 111100010
yon 111100000
yonder 111100110
you 100100100100100101100100100100100101100101100100100100
you-- 11010
youll 11000111010111001
young 1011011001100010110111000101101101
young-eyed 111100110
younker 1110010
your 100100100100100101100100100100100101100101100100100100
yours 10011100011001101011001101
yourself 100110001110100
youth 1001001110110101101100100
youthful 111100110
zeal 111100110
